"age" "job" "marital" "education" "default" "balance" "housing" "loan" "contact" "day" "month" "duration" "campaign" "pdays" "previous" "poutcome" "y"
"32879" 43 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "cellular" 17 "apr" 145 2 -1 0 "unknown" "no"
"32880" 33 "blue-collar" "single" "primary" "no" 557 "yes" "no" "cellular" 17 "apr" 91 2 331 2 "failure" "no"
"32895" 41 "blue-collar" "married" "primary" "no" 96 "yes" "yes" "cellular" 17 "apr" 165 3 -1 0 "unknown" "no"
"32896" 38 "blue-collar" "married" "secondary" "no" 194 "yes" "no" "cellular" 17 "apr" 576 4 340 7 "failure" "no"
"32897" 29 "blue-collar" "married" "secondary" "no" 602 "yes" "yes" "cellular" 17 "apr" 440 2 -1 0 "unknown" "no"
"32898" 34 "blue-collar" "married" "primary" "no" 3986 "yes" "no" "cellular" 17 "apr" 345 2 -1 0 "unknown" "no"
"32901" 37 "blue-collar" "married" "secondary" "no" 539 "yes" "yes" "cellular" 17 "apr" 147 3 347 2 "failure" "no"
"32906" 49 "blue-collar" "married" "secondary" "no" 2159 "no" "no" "cellular" 17 "apr" 771 1 -1 0 "unknown" "no"
"32908" 50 "blue-collar" "married" "unknown" "no" 1389 "yes" "no" "cellular" 17 "apr" 300 3 302 3 "failure" "no"
"32909" 28 "blue-collar" "single" "secondary" "no" 1106 "yes" "no" "cellular" 17 "apr" 73 2 -1 0 "unknown" "no"
"32910" 41 "blue-collar" "divorced" "secondary" "no" 927 "yes" "no" "cellular" 17 "apr" 239 2 148 2 "failure" "no"
"32915" 32 "blue-collar" "married" "primary" "no" -56 "yes" "yes" "cellular" 17 "apr" 405 2 305 20 "other" "no"
"32916" 42 "blue-collar" "married" "secondary" "no" 705 "yes" "no" "cellular" 17 "apr" 52 2 -1 0 "unknown" "no"
"32917" 36 "blue-collar" "divorced" "secondary" "no" 313 "yes" "yes" "cellular" 17 "apr" 264 2 -1 0 "unknown" "no"
"32918" 37 "blue-collar" "divorced" "secondary" "no" 752 "yes" "no" "cellular" 17 "apr" 153 3 -1 0 "unknown" "no"
"32919" 31 "blue-collar" "single" "secondary" "no" 144 "yes" "no" "cellular" 17 "apr" 370 3 -1 0 "unknown" "no"
"32920" 40 "blue-collar" "married" "secondary" "no" 679 "yes" "no" "cellular" 17 "apr" 642 2 304 1 "failure" "no"
"32928" 35 "blue-collar" "married" "secondary" "no" 603 "yes" "no" "cellular" 17 "apr" 474 2 -1 0 "unknown" "no"
"32929" 31 "blue-collar" "single" "secondary" "no" 1207 "yes" "no" "cellular" 17 "apr" 163 2 -1 0 "unknown" "no"
"32931" 34 "blue-collar" "married" "primary" "no" 170 "yes" "yes" "telephone" 17 "apr" 599 4 275 7 "other" "no"
"32932" 44 "blue-collar" "married" "secondary" "no" 797 "yes" "no" "cellular" 17 "apr" 246 2 -1 0 "unknown" "no"
"32935" 37 "blue-collar" "married" "primary" "no" 1796 "yes" "yes" "cellular" 17 "apr" 232 2 -1 0 "unknown" "no"
"32937" 34 "blue-collar" "married" "tertiary" "no" 551 "yes" "no" "cellular" 17 "apr" 115 2 315 11 "other" "no"
"32949" 37 "blue-collar" "married" "primary" "no" 152 "yes" "no" "cellular" 17 "apr" 252 2 -1 0 "unknown" "no"
"32952" 26 "blue-collar" "married" "secondary" "no" 647 "yes" "no" "cellular" 17 "apr" 357 2 331 1 "other" "no"
"32955" 27 "blue-collar" "married" "secondary" "no" 872 "yes" "no" "cellular" 17 "apr" 1130 3 -1 0 "unknown" "no"
"32957" 49 "blue-collar" "married" "secondary" "no" 1127 "yes" "yes" "cellular" 17 "apr" 162 2 281 1 "failure" "no"
"32959" 29 "blue-collar" "single" "secondary" "no" 1446 "yes" "no" "cellular" 17 "apr" 88 3 -1 0 "unknown" "no"
"32962" 35 "blue-collar" "married" "primary" "no" 443 "yes" "no" "cellular" 17 "apr" 185 2 316 3 "other" "no"
"32967" 39 "blue-collar" "married" "secondary" "no" 284 "yes" "yes" "cellular" 17 "apr" 1426 2 318 6 "failure" "no"
"32968" 40 "blue-collar" "married" "primary" "no" 119 "yes" "no" "cellular" 17 "apr" 795 3 147 2 "failure" "no"
"32969" 31 "blue-collar" "married" "primary" "no" 55 "yes" "yes" "cellular" 17 "apr" 340 2 -1 0 "unknown" "no"
"32970" 31 "blue-collar" "married" "secondary" "no" 505 "yes" "no" "cellular" 17 "apr" 218 4 329 2 "other" "no"
"32972" 47 "blue-collar" "divorced" "secondary" "no" 3823 "yes" "yes" "cellular" 17 "apr" 647 2 -1 0 "unknown" "no"
"32975" 51 "blue-collar" "married" "primary" "no" 216 "yes" "no" "cellular" 17 "apr" 666 3 274 3 "failure" "no"
"32977" 57 "blue-collar" "married" "secondary" "no" 621 "yes" "no" "cellular" 17 "apr" 778 3 -1 0 "unknown" "no"
"32978" 50 "blue-collar" "married" "primary" "no" 12519 "yes" "no" "cellular" 17 "apr" 146 2 147 4 "success" "no"
"32979" 38 "blue-collar" "married" "secondary" "no" 566 "yes" "yes" "telephone" 17 "apr" 318 2 332 6 "other" "no"
"32981" 42 "blue-collar" "married" "primary" "no" 875 "yes" "no" "cellular" 17 "apr" 426 5 148 1 "failure" "no"
"32982" 24 "blue-collar" "married" "secondary" "no" 204 "yes" "yes" "cellular" 17 "apr" 229 3 -1 0 "unknown" "no"
"32985" 32 "blue-collar" "married" "primary" "no" 77 "yes" "no" "cellular" 17 "apr" 464 2 -1 0 "unknown" "no"
"32987" 30 "blue-collar" "single" "secondary" "no" 103 "yes" "no" "cellular" 17 "apr" 2053 2 317 1 "other" "no"
"32992" 48 "blue-collar" "married" "primary" "no" 551 "yes" "yes" "cellular" 17 "apr" 1064 3 303 5 "failure" "no"
"32993" 32 "blue-collar" "married" "secondary" "no" 298 "yes" "no" "cellular" 17 "apr" 163 2 323 7 "failure" "no"
"32994" 29 "blue-collar" "married" "secondary" "no" 577 "yes" "no" "telephone" 17 "apr" 501 3 331 10 "other" "no"
"32996" 35 "blue-collar" "married" "secondary" "no" 913 "yes" "no" "cellular" 17 "apr" 738 2 -1 0 "unknown" "no"
"32997" 31 "blue-collar" "married" "secondary" "no" 604 "yes" "no" "cellular" 17 "apr" 99 2 150 2 "failure" "no"
"32998" 36 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "cellular" 17 "apr" 87 2 322 4 "failure" "no"
"33002" 35 "blue-collar" "married" "primary" "no" 373 "no" "no" "cellular" 17 "apr" 335 2 -1 0 "unknown" "no"
"33004" 45 "blue-collar" "married" "unknown" "no" 349 "yes" "no" "cellular" 17 "apr" 179 2 336 2 "other" "no"
"33010" 36 "blue-collar" "married" "secondary" "no" 1949 "yes" "no" "cellular" 17 "apr" 48 2 319 3 "failure" "no"
"33011" 36 "blue-collar" "married" "secondary" "no" 928 "no" "no" "cellular" 17 "apr" 224 3 -1 0 "unknown" "no"
"33012" 46 "blue-collar" "married" "secondary" "no" 961 "yes" "no" "telephone" 17 "apr" 48 2 -1 0 "unknown" "no"
"33016" 51 "blue-collar" "married" "secondary" "no" 1329 "yes" "yes" "telephone" 17 "apr" 150 2 287 2 "failure" "no"
"33020" 35 "blue-collar" "married" "secondary" "no" 1207 "yes" "no" "cellular" 17 "apr" 694 2 331 1 "success" "no"
"33021" 42 "blue-collar" "married" "primary" "no" 1673 "yes" "no" "cellular" 17 "apr" 636 3 -1 0 "unknown" "yes"
"33022" 30 "blue-collar" "single" "secondary" "no" 1012 "yes" "no" "cellular" 17 "apr" 22 3 329 1 "failure" "no"
"33024" 50 "blue-collar" "married" "primary" "no" 104 "yes" "no" "cellular" 17 "apr" 317 3 324 2 "other" "no"
"33026" 56 "blue-collar" "married" "secondary" "no" 1686 "no" "no" "telephone" 17 "apr" 100 2 -1 0 "unknown" "no"
"33028" 29 "blue-collar" "married" "primary" "no" 459 "yes" "yes" "cellular" 17 "apr" 202 3 318 1 "failure" "no"
"33030" 34 "blue-collar" "married" "secondary" "no" 3186 "yes" "no" "cellular" 17 "apr" 321 2 -1 0 "unknown" "no"
"33032" 42 "blue-collar" "married" "primary" "no" 2003 "yes" "no" "cellular" 17 "apr" 177 3 -1 0 "unknown" "no"
"33037" 47 "blue-collar" "married" "secondary" "no" 1388 "yes" "no" "cellular" 17 "apr" 119 2 -1 0 "unknown" "no"
"33038" 44 "blue-collar" "married" "primary" "no" -93 "yes" "no" "cellular" 17 "apr" 829 3 326 2 "failure" "no"
"33039" 32 "blue-collar" "married" "primary" "no" 1504 "yes" "no" "cellular" 17 "apr" 131 2 -1 0 "unknown" "no"
"33042" 47 "blue-collar" "married" "secondary" "no" 1203 "yes" "no" "cellular" 17 "apr" 239 2 -1 0 "unknown" "no"
"33045" 33 "blue-collar" "single" "secondary" "no" 476 "yes" "yes" "cellular" 17 "apr" 544 3 333 2 "failure" "no"
"33059" 40 "blue-collar" "married" "primary" "no" 106 "yes" "no" "cellular" 17 "apr" 200 2 -1 0 "unknown" "no"
"33061" 33 "blue-collar" "married" "primary" "no" -3 "yes" "no" "telephone" 17 "apr" 114 2 -1 0 "unknown" "no"
"33062" 38 "blue-collar" "single" "secondary" "no" 13156 "yes" "no" "cellular" 17 "apr" 291 4 331 1 "failure" "no"
"33063" 37 "blue-collar" "single" "secondary" "no" 1127 "yes" "no" "cellular" 17 "apr" 72 2 281 1 "failure" "no"
"33072" 24 "blue-collar" "single" "secondary" "no" -424 "yes" "no" "cellular" 20 "apr" 10 6 -1 0 "unknown" "no"
"33073" 21 "blue-collar" "single" "secondary" "no" 1385 "yes" "no" "cellular" 20 "apr" 12 5 -1 0 "unknown" "no"
"33074" 36 "blue-collar" "married" "secondary" "no" 1589 "yes" "no" "cellular" 20 "apr" 345 2 341 6 "other" "no"
"33078" 28 "blue-collar" "married" "secondary" "no" 1843 "yes" "no" "cellular" 20 "apr" 415 2 -1 0 "unknown" "no"
"33079" 37 "blue-collar" "married" "secondary" "no" 16727 "yes" "no" "cellular" 20 "apr" 152 2 -1 0 "unknown" "no"
"33082" 45 "blue-collar" "married" "secondary" "no" -258 "yes" "no" "telephone" 20 "apr" 384 5 -1 0 "unknown" "no"
"33083" 33 "blue-collar" "married" "secondary" "no" 1722 "yes" "no" "cellular" 20 "apr" 7 7 -1 0 "unknown" "no"
"33085" 50 "blue-collar" "married" "primary" "no" 4121 "yes" "yes" "cellular" 20 "apr" 184 2 151 1 "failure" "no"
"33089" 42 "blue-collar" "married" "unknown" "no" 732 "yes" "no" "telephone" 20 "apr" 33 1 339 1 "failure" "no"
"33091" 28 "blue-collar" "married" "secondary" "no" 1021 "yes" "no" "cellular" 20 "apr" 774 2 326 1 "other" "no"
"33095" 37 "blue-collar" "married" "secondary" "no" 2697 "yes" "no" "cellular" 20 "apr" 430 1 -1 0 "unknown" "no"
"33098" 32 "blue-collar" "married" "secondary" "no" 112 "yes" "no" "cellular" 20 "apr" 311 1 321 1 "other" "no"
"33099" 35 "blue-collar" "married" "primary" "no" 1347 "yes" "yes" "cellular" 20 "apr" 360 1 -1 0 "unknown" "no"
"33100" 37 "blue-collar" "married" "secondary" "no" 903 "yes" "no" "cellular" 20 "apr" 124 1 -1 0 "unknown" "no"
"33104" 42 "blue-collar" "married" "primary" "no" 1156 "yes" "no" "telephone" 20 "apr" 37 1 -1 0 "unknown" "no"
"33106" 32 "blue-collar" "married" "secondary" "no" 17332 "yes" "yes" "cellular" 20 "apr" 165 1 -1 0 "unknown" "no"
"33107" 31 "blue-collar" "married" "secondary" "no" 2289 "yes" "yes" "cellular" 20 "apr" 79 1 151 1 "failure" "no"
"33108" 31 "blue-collar" "single" "primary" "no" 2488 "yes" "no" "cellular" 20 "apr" 14 1 -1 0 "unknown" "no"
"33110" 34 "blue-collar" "married" "secondary" "no" 2076 "yes" "no" "cellular" 20 "apr" 257 1 -1 0 "unknown" "no"
"33114" 29 "blue-collar" "married" "secondary" "no" 1238 "yes" "no" "cellular" 20 "apr" 478 1 341 1 "failure" "no"
"33115" 41 "blue-collar" "married" "secondary" "no" 563 "yes" "no" "cellular" 20 "apr" 142 12 348 1 "failure" "no"
"33117" 42 "blue-collar" "married" "secondary" "no" 165 "no" "no" "telephone" 20 "apr" 169 1 -1 0 "unknown" "no"
"33118" 32 "blue-collar" "single" "secondary" "no" 395 "yes" "yes" "cellular" 20 "apr" 339 1 -1 0 "unknown" "no"
"33122" 34 "blue-collar" "single" "secondary" "no" 0 "yes" "no" "cellular" 20 "apr" 525 1 -1 0 "unknown" "no"
"33123" 32 "blue-collar" "single" "secondary" "no" 3044 "yes" "no" "cellular" 20 "apr" 533 1 -1 0 "unknown" "no"
"33127" 37 "blue-collar" "married" "primary" "no" 287 "yes" "no" "telephone" 20 "apr" 73 3 325 3 "failure" "no"
"33128" 37 "blue-collar" "married" "primary" "no" 15 "yes" "yes" "cellular" 20 "apr" 136 3 -1 0 "unknown" "no"
"33132" 45 "blue-collar" "married" "primary" "no" 658 "yes" "no" "telephone" 20 "apr" 406 3 270 2 "failure" "no"
"33133" 36 "blue-collar" "married" "primary" "no" 345 "yes" "no" "cellular" 20 "apr" 223 1 -1 0 "unknown" "no"
"33139" 33 "blue-collar" "married" "primary" "no" 217 "yes" "no" "cellular" 20 "apr" 198 1 339 3 "failure" "no"
"33143" 40 "blue-collar" "married" "primary" "no" 2364 "yes" "no" "cellular" 20 "apr" 62 4 -1 0 "unknown" "no"
"33146" 46 "blue-collar" "married" "primary" "no" 292 "yes" "no" "cellular" 20 "apr" 386 2 234 4 "failure" "no"
"33149" 46 "blue-collar" "divorced" "secondary" "no" 168 "yes" "no" "cellular" 20 "apr" 255 1 336 4 "other" "no"
"33150" 40 "blue-collar" "single" "secondary" "no" 169 "yes" "no" "cellular" 20 "apr" 214 1 346 1 "failure" "no"
"33156" 31 "blue-collar" "single" "primary" "no" 71 "yes" "no" "cellular" 20 "apr" 185 3 336 6 "failure" "no"
"33158" 41 "blue-collar" "married" "secondary" "no" 1334 "yes" "no" "cellular" 20 "apr" 234 5 -1 0 "unknown" "no"
"33162" 50 "blue-collar" "married" "primary" "no" 3304 "yes" "no" "cellular" 20 "apr" 218 1 -1 0 "unknown" "no"
"33168" 36 "blue-collar" "married" "secondary" "no" 6699 "yes" "no" "cellular" 20 "apr" 201 3 -1 0 "unknown" "no"
"33176" 34 "blue-collar" "single" "secondary" "no" 550 "yes" "no" "cellular" 20 "apr" 90 3 346 1 "failure" "no"
"33177" 33 "blue-collar" "married" "secondary" "no" 2502 "yes" "no" "cellular" 20 "apr" 285 1 270 1 "failure" "no"
"33178" 36 "blue-collar" "married" "secondary" "no" 349 "yes" "no" "cellular" 20 "apr" 365 1 -1 0 "unknown" "no"
"33183" 31 "blue-collar" "married" "secondary" "no" 1664 "yes" "no" "cellular" 20 "apr" 158 1 182 1 "success" "no"
"33187" 35 "blue-collar" "married" "secondary" "no" 365 "yes" "yes" "cellular" 20 "apr" 63 2 -1 0 "unknown" "no"
"33188" 41 "blue-collar" "married" "primary" "no" 951 "yes" "no" "cellular" 20 "apr" 23 4 -1 0 "unknown" "no"
"33189" 51 "blue-collar" "married" "primary" "no" 14 "yes" "yes" "cellular" 20 "apr" 233 2 329 1 "failure" "no"
"33190" 48 "blue-collar" "married" "primary" "no" 346 "yes" "no" "cellular" 20 "apr" 188 1 -1 0 "unknown" "no"
"33192" 29 "blue-collar" "single" "secondary" "no" 262 "yes" "no" "cellular" 20 "apr" 130 2 -1 0 "unknown" "no"
"33193" 32 "blue-collar" "married" "primary" "no" 474 "yes" "no" "cellular" 20 "apr" 198 1 -1 0 "unknown" "no"
"33198" 25 "blue-collar" "single" "unknown" "no" 586 "yes" "no" "cellular" 20 "apr" 712 1 -1 0 "unknown" "no"
"33202" 34 "blue-collar" "married" "primary" "no" 1217 "yes" "no" "cellular" 20 "apr" 142 2 328 3 "failure" "no"
"33206" 44 "blue-collar" "single" "secondary" "no" 0 "no" "no" "cellular" 20 "apr" 133 1 -1 0 "unknown" "yes"
"33209" 24 "blue-collar" "married" "secondary" "no" 1222 "yes" "no" "cellular" 20 "apr" 369 1 -1 0 "unknown" "no"
"33211" 32 "blue-collar" "married" "secondary" "no" 1281 "yes" "no" "cellular" 20 "apr" 222 1 -1 0 "unknown" "no"
"33214" 36 "blue-collar" "married" "secondary" "no" -53 "yes" "no" "cellular" 20 "apr" 9 5 322 8 "other" "no"
"33220" 33 "blue-collar" "married" "secondary" "no" 1454 "yes" "no" "cellular" 20 "apr" 322 2 -1 0 "unknown" "no"
"33224" 33 "blue-collar" "single" "primary" "no" 910 "yes" "no" "cellular" 20 "apr" 42 1 -1 0 "unknown" "no"
"33226" 35 "blue-collar" "married" "secondary" "no" 0 "yes" "yes" "cellular" 20 "apr" 123 3 -1 0 "unknown" "no"
"33227" 42 "blue-collar" "married" "tertiary" "no" 1993 "yes" "no" "cellular" 20 "apr" 97 2 -1 0 "unknown" "no"
"33228" 33 "blue-collar" "married" "primary" "no" 2861 "yes" "no" "cellular" 20 "apr" 128 3 -1 0 "unknown" "no"
"33230" 29 "blue-collar" "divorced" "secondary" "no" -19 "yes" "no" "cellular" 20 "apr" 712 4 -1 0 "unknown" "yes"
"33234" 35 "blue-collar" "married" "secondary" "no" 360 "yes" "no" "telephone" 20 "apr" 24 1 152 3 "failure" "no"
"33239" 38 "blue-collar" "married" "secondary" "no" 530 "yes" "no" "cellular" 20 "apr" 59 3 -1 0 "unknown" "no"
"33240" 39 "blue-collar" "married" "secondary" "no" 2299 "yes" "no" "cellular" 20 "apr" 450 1 271 1 "failure" "no"
"33246" 33 "blue-collar" "single" "secondary" "no" 15341 "no" "no" "cellular" 20 "apr" 335 1 334 3 "failure" "no"
"33247" 31 "blue-collar" "single" "secondary" "no" 88 "yes" "no" "cellular" 20 "apr" 21 5 -1 0 "unknown" "no"
"33255" 38 "blue-collar" "married" "secondary" "no" 730 "yes" "no" "cellular" 20 "apr" 19 5 328 8 "other" "no"
"33256" 35 "blue-collar" "married" "secondary" "no" 243 "yes" "no" "cellular" 20 "apr" 41 3 -1 0 "unknown" "no"
"33259" 25 "blue-collar" "single" "primary" "no" 147 "yes" "no" "cellular" 20 "apr" 59 2 322 2 "failure" "no"
"33262" 28 "blue-collar" "single" "secondary" "no" 1011 "yes" "no" "cellular" 20 "apr" 204 3 -1 0 "unknown" "no"
"33265" 32 "blue-collar" "married" "primary" "no" 0 "yes" "no" "cellular" 20 "apr" 295 3 335 1 "other" "no"
"33266" 40 "blue-collar" "married" "secondary" "no" 1386 "yes" "yes" "cellular" 20 "apr" 396 3 151 4 "other" "no"
"33267" 31 "blue-collar" "married" "primary" "no" 2929 "yes" "no" "cellular" 20 "apr" 237 3 150 3 "failure" "no"
"33270" 35 "blue-collar" "married" "primary" "no" 396 "yes" "no" "cellular" 20 "apr" 110 1 -1 0 "unknown" "no"
"33271" 34 "blue-collar" "single" "secondary" "no" 13683 "yes" "no" "cellular" 20 "apr" 92 3 321 3 "failure" "no"
"33272" 46 "blue-collar" "married" "secondary" "no" 1147 "yes" "no" "cellular" 20 "apr" 720 1 -1 0 "unknown" "yes"
"33273" 46 "blue-collar" "single" "secondary" "no" 338 "yes" "no" "cellular" 20 "apr" 178 4 -1 0 "unknown" "no"
"33280" 41 "blue-collar" "married" "secondary" "no" 1522 "yes" "yes" "cellular" 20 "apr" 377 1 341 2 "failure" "no"
"33284" 34 "blue-collar" "married" "secondary" "no" 856 "yes" "no" "cellular" 20 "apr" 470 1 150 5 "other" "no"
"33288" 24 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "cellular" 20 "apr" 83 3 306 4 "failure" "no"
"33291" 44 "blue-collar" "married" "secondary" "yes" 105 "yes" "no" "cellular" 20 "apr" 586 1 -1 0 "unknown" "yes"
"33296" 26 "blue-collar" "single" "primary" "no" 52 "yes" "no" "cellular" 20 "apr" 271 1 300 2 "success" "no"
"33302" 43 "blue-collar" "married" "secondary" "no" 1927 "yes" "no" "cellular" 20 "apr" 149 1 152 1 "failure" "no"
"33303" 34 "blue-collar" "married" "secondary" "no" 965 "yes" "no" "cellular" 20 "apr" 372 2 332 2 "other" "no"
"33306" 36 "blue-collar" "married" "secondary" "no" 0 "yes" "yes" "cellular" 20 "apr" 240 1 326 1 "success" "no"
"33307" 39 "blue-collar" "married" "primary" "no" 8637 "yes" "no" "telephone" 20 "apr" 78 1 313 1 "failure" "no"
"33310" 44 "blue-collar" "married" "secondary" "no" 508 "yes" "no" "cellular" 20 "apr" 222 1 154 1 "failure" "no"
"33311" 34 "blue-collar" "single" "secondary" "no" 565 "yes" "yes" "cellular" 20 "apr" 20 4 -1 0 "unknown" "no"
"33312" 37 "blue-collar" "married" "primary" "no" 1941 "yes" "no" "cellular" 20 "apr" 151 2 -1 0 "unknown" "no"
"33317" 43 "blue-collar" "married" "secondary" "no" 701 "yes" "yes" "cellular" 20 "apr" 69 1 -1 0 "unknown" "no"
"33319" 28 "blue-collar" "single" "tertiary" "no" 1984 "yes" "no" "cellular" 20 "apr" 147 1 -1 0 "unknown" "no"
"33322" 41 "blue-collar" "married" "primary" "no" 241 "yes" "no" "cellular" 20 "apr" 170 1 150 1 "failure" "no"
"33323" 34 "blue-collar" "married" "secondary" "no" 470 "yes" "yes" "cellular" 20 "apr" 217 1 -1 0 "unknown" "no"
"33327" 29 "blue-collar" "divorced" "secondary" "no" 291 "yes" "no" "cellular" 20 "apr" 405 2 -1 0 "unknown" "no"
"33328" 50 "blue-collar" "divorced" "secondary" "no" 881 "yes" "yes" "cellular" 20 "apr" 162 1 -1 0 "unknown" "no"
"33329" 35 "blue-collar" "married" "secondary" "no" 94 "yes" "no" "cellular" 20 "apr" 75 1 -1 0 "unknown" "no"
"33332" 40 "blue-collar" "married" "secondary" "no" 565 "yes" "yes" "cellular" 20 "apr" 297 2 -1 0 "unknown" "no"
"33334" 33 "blue-collar" "married" "secondary" "no" 3458 "yes" "no" "cellular" 20 "apr" 54 1 -1 0 "unknown" "no"
"33336" 45 "blue-collar" "married" "primary" "yes" -443 "yes" "yes" "cellular" 20 "apr" 691 1 -1 0 "unknown" "yes"
"33340" 28 "blue-collar" "married" "primary" "no" 674 "yes" "no" "telephone" 20 "apr" 22 1 -1 0 "unknown" "no"
"33341" 36 "blue-collar" "married" "primary" "no" 1925 "yes" "no" "cellular" 20 "apr" 904 2 -1 0 "unknown" "yes"
"33342" 29 "blue-collar" "married" "secondary" "no" 2378 "yes" "yes" "cellular" 20 "apr" 239 1 276 6 "failure" "no"
"33343" 39 "blue-collar" "married" "secondary" "no" 1165 "yes" "no" "cellular" 20 "apr" 354 1 -1 0 "unknown" "no"
"33348" 36 "blue-collar" "married" "primary" "no" 4693 "yes" "no" "cellular" 20 "apr" 15 6 152 21 "other" "no"
"33349" 35 "blue-collar" "married" "secondary" "no" 876 "yes" "no" "cellular" 20 "apr" 318 1 -1 0 "unknown" "no"
"33351" 43 "blue-collar" "married" "primary" "no" 517 "yes" "no" "cellular" 20 "apr" 138 2 263 7 "failure" "no"
"33352" 33 "blue-collar" "married" "primary" "no" 681 "yes" "no" "cellular" 20 "apr" 222 1 -1 0 "unknown" "no"
"33355" 54 "blue-collar" "married" "unknown" "no" 1827 "no" "no" "cellular" 20 "apr" 167 1 350 1 "failure" "no"
"33358" 55 "blue-collar" "divorced" "secondary" "no" 462 "yes" "no" "cellular" 20 "apr" 157 1 332 3 "failure" "no"
"33360" 44 "blue-collar" "married" "secondary" "no" 3060 "yes" "no" "cellular" 20 "apr" 87 2 151 3 "failure" "no"
"33364" 46 "blue-collar" "married" "primary" "no" 859 "yes" "no" "cellular" 20 "apr" 9 1 -1 0 "unknown" "no"
"33367" 34 "blue-collar" "married" "primary" "no" 2798 "yes" "no" "cellular" 20 "apr" 297 4 -1 0 "unknown" "no"
"33368" 39 "blue-collar" "married" "secondary" "no" 56 "yes" "no" "telephone" 20 "apr" 368 1 -1 0 "unknown" "no"
"33374" 42 "blue-collar" "married" "secondary" "no" 2717 "yes" "yes" "cellular" 20 "apr" 181 2 270 2 "failure" "no"
"33375" 43 "blue-collar" "married" "secondary" "no" 314 "yes" "yes" "cellular" 20 "apr" 247 3 339 2 "failure" "no"
"33378" 30 "blue-collar" "married" "secondary" "no" 322 "yes" "no" "cellular" 20 "apr" 190 2 326 1 "other" "no"
"33379" 42 "blue-collar" "married" "primary" "no" 208 "yes" "no" "cellular" 20 "apr" 82 1 -1 0 "unknown" "no"
"33380" 32 "blue-collar" "married" "primary" "no" 2 "yes" "yes" "cellular" 20 "apr" 180 3 284 1 "failure" "no"
"33381" 50 "blue-collar" "divorced" "secondary" "no" -1 "yes" "no" "telephone" 20 "apr" 151 1 -1 0 "unknown" "no"
"33384" 52 "blue-collar" "married" "secondary" "no" 782 "yes" "yes" "cellular" 20 "apr" 104 1 -1 0 "unknown" "no"
"33385" 31 "blue-collar" "married" "secondary" "no" 631 "yes" "no" "cellular" 20 "apr" 211 2 152 2 "failure" "no"
"33388" 33 "blue-collar" "married" "secondary" "no" 35 "yes" "no" "telephone" 20 "apr" 87 1 322 1 "failure" "no"
"33396" 43 "blue-collar" "married" "secondary" "no" 85 "yes" "no" "cellular" 20 "apr" 42 3 279 5 "other" "no"
"33397" 51 "blue-collar" "married" "secondary" "no" -237 "yes" "yes" "cellular" 20 "apr" 379 3 320 2 "other" "no"
"33404" 31 "blue-collar" "married" "secondary" "no" 1660 "yes" "no" "cellular" 20 "apr" 342 1 -1 0 "unknown" "no"
"33406" 31 "blue-collar" "single" "secondary" "no" 648 "yes" "yes" "cellular" 20 "apr" 153 1 347 1 "failure" "no"
"33409" 51 "blue-collar" "married" "primary" "no" 1016 "yes" "no" "cellular" 20 "apr" 78 1 -1 0 "unknown" "no"
"33417" 44 "blue-collar" "married" "primary" "no" -337 "yes" "no" "cellular" 20 "apr" 326 3 -1 0 "unknown" "no"
"33418" 28 "blue-collar" "single" "secondary" "no" 1735 "yes" "no" "cellular" 20 "apr" 89 1 -1 0 "unknown" "no"
"33425" 30 "blue-collar" "married" "primary" "no" 262 "yes" "no" "cellular" 20 "apr" 15 4 343 3 "other" "no"
"33430" 32 "blue-collar" "married" "secondary" "no" 1148 "yes" "no" "cellular" 20 "apr" 121 1 -1 0 "unknown" "no"
"33436" 43 "blue-collar" "married" "primary" "no" 1892 "yes" "no" "cellular" 20 "apr" 378 1 -1 0 "unknown" "no"
"33439" 27 "blue-collar" "married" "secondary" "no" 4333 "no" "no" "cellular" 20 "apr" 163 1 -1 0 "unknown" "yes"
"33440" 36 "blue-collar" "married" "secondary" "no" 204 "yes" "no" "cellular" 20 "apr" 28 5 -1 0 "unknown" "no"
"33450" 37 "blue-collar" "single" "secondary" "no" 2235 "yes" "no" "cellular" 20 "apr" 419 2 151 2 "failure" "no"
"33459" 33 "blue-collar" "single" "primary" "no" 1 "yes" "no" "cellular" 20 "apr" 257 1 -1 0 "unknown" "no"
"33460" 54 "blue-collar" "married" "primary" "no" 433 "yes" "no" "cellular" 20 "apr" 252 5 -1 0 "unknown" "no"
"33466" 37 "blue-collar" "married" "secondary" "no" 509 "yes" "no" "cellular" 20 "apr" 172 1 -1 0 "unknown" "no"
"33470" 37 "blue-collar" "married" "secondary" "no" 3884 "yes" "no" "cellular" 20 "apr" 28 5 -1 0 "unknown" "no"
"33471" 35 "blue-collar" "single" "secondary" "no" 398 "yes" "no" "cellular" 20 "apr" 198 1 -1 0 "unknown" "no"
"33473" 37 "blue-collar" "married" "primary" "no" 250 "yes" "no" "cellular" 20 "apr" 239 3 347 1 "failure" "no"
"33476" 44 "blue-collar" "married" "unknown" "no" 3373 "yes" "no" "cellular" 20 "apr" 48 2 342 1 "failure" "no"
"33477" 44 "blue-collar" "married" "primary" "no" 135 "yes" "no" "cellular" 20 "apr" 255 1 -1 0 "unknown" "no"
